user_id,career_level,discipline_id,industry_id,country,region,experience_n_entries_class,experience_years_experience,experience_years_in_current,edu_degree_average_rating
"1155523","3","0","8","de","2","3","5","3","2","0"
"1155562","5","0","0","at","0","2","4","1","0","0"
"1155605","3","14","21","at","0","1","3","3","2","1.66667"
"1155648","1","0","0","de","0","2","4","1","2","1"
"1155673","3","14","21","de","2","2","5","1","0","1.74725"
"115568","6","0","15","de","6","3","6","6","0","1"
"1155707","0","2","2","de","9","1","4","4","0","1"
"1155871","0","0","3","de","15","1","0","0","2","1"
"1155950","0","0","15","de","7","3","7","5","0","1"
"115604","0","0","4","de","9","1","0","0","0","1"
"1156155","0","0","2","de","6","2","3","1","0","1"
"1156158","3","7","8","de","2","3","6","2","0","1"
"1156234","3","0","0","de","0","3","7","2","1","1"
"1156241","3","0","8","de","1","2","4","2","1","0"
"1156312","3","0","0","de","0","3","4","4","0","1"
"1156390","2","2","21","de","2","1","3","1","2","1"
"115642",NULL,"0","0","de","2","2","5","4","2","1.254"
"1156469",NULL,"0","0","de","9","3","4","1","0","1.12339"
"1156491",NULL,"0","0","de","0","2","2","2","2","1"
"1156496","6","0","0","non_dach","0","2","6","1","0","1.4375"
"1156576","3","0","15","de","1","3","4","2","0","0"
"1156595",NULL,"0","0","ch","0","3","7","2","0","1"
"115660","1","0","0","ch","0","1","2","2","0","1"
"115663","3","3","21","de","2","2","4","1","1","1"
"1156700","3","0","0","de","0","3","7","1","0","1.05392"
"1156705","0","22","20","de","0","3","4","1","2","1"
"1156879","3","0","22","de","3","3","5","1","0","1"
"1156941","3","0","0","de","0","3","7","2","0","1"
"115701",NULL,"0","0","at","0","3","4","0","2","1.05882"
"1157049","0","0","21","de","9","3","5","2","3","1"
"1157123","4","0","7","de","9","1","4","4","2","1"
"1157134",NULL,"0","0","de","7","3","2","2","1","1"
"115718","0","0","0","de","0","3","6","1","1","1.2"
"1157202",NULL,"0","0","de","0","2","4","1","2","1.25"
"1157625","3","0","0","de","0","1","6","6","0","1.14286"
"1157691",NULL,"0","0","de","9","2","4","0","1","1"
"115773","3","0","0","de","0","3","5","2","0","1"
"115774","3","0","2","de","9","2","4","3","0","1"
"1157792","3","2","21","de","8","3","6","2","0","1"
"1157800","3","0","13","de","1","3","4","2","0","1"
"1157813","0","0","9","de","2","3","5","3","0","1"
"1157861","0","0","13","de","2","3","7","3","0","1"
"1157892","6","0","1","de","1","3","7","2","0","1"
"115791","4","3","1","ch","0","3","6","2","1","1.22916"
"1157987","0","0","9","at","0","2","6","3","0","1"
"1158124","2","11","1","de","0","2","4","2","0","1"
"1158312","5","0","0","de","0","1","3","2","3","1"
"1158348","3","0","0","de","0","3","4","2","1","1.21429"
"1158382","3","0","22","at","0","2","4","3","0","1.05"
"1158460","3","13","8","de","9","2","5","4","1","1.5"
"1158515","3","0","0","de","0","3","5","1","2","1"
"115856","3","0","0","de","0","3","6","3","2","1"
"1158664","3","3","15","de","9","2","4","2","0","1"
"1158749","0","0","0","de","0","1","4","4","0","1"
"115891","3","0","21","de","9","2","5","2","0","1"
"1158988","4","0","0","de","0","2","6","3","3","1"
"1158999","3","0","0","non_dach","0","3","6","3","2","1.1"
"1159109","0","0","3","ch","0","3","6","0","0","1.11847"
"1159211","3","0","5","de","10","2","5","4","0","1.10417"
"115929","3","0","10","de","6","2","4","2","0","0"
"1159305","0","6","11","de","9","3","5","2","0","1"
"1159314","3","0","0","de","0","2","3","0","0","1"
"1159396","5","0","19","non_dach","0","1","0","0","0","1"
"1159415",NULL,"0","0","de","9","1","0","0","0","1"
"115954",NULL,"0","0","de","9","2","4","0","0","1"
"1159832",NULL,"0","0","de","1","2","3","1","1","1"
"115986","3","3","9","de","9","3","5","3","0","1"
"1159902","3","0","0","de","0","2","7","1","2","1"
"1159990","0","0","10","de","6","1","0","0","0","0"
"1160224","3","0","21","de","3","1","7","7","0","0"
"1160523","0","0","13","non_dach","0","1","0","0","0","1"
"1160530","3","0","0","de","0","3","6","2","0","1"
"1160693","3","0","1","de","2","2","6","2","0","1"
"1160729","3","7","9","de","1","3","6","1","0","1.15385"
"116084",NULL,"0","0","de","2","1","0","0","0","1"
"1160849","3","0","0","de","0","2","4","2","2","1.02857"
"1160863",NULL,"0","0","ch","0","1","0","0","0","0"
"1160895",NULL,"0","0","de","9","1","0","0","1","1"
"1160991","3","9","21","de","3","3","5","2","2","1"
"1161009",NULL,"0","0","de","9","3","4","1","1","1"
"116105",NULL,"0","0","de","1","3","4","3","1","0"
"1161158",NULL,"0","0","de","10","2","2","0","2","1"
"116119","2","15","1","de","0","3","4","2","0","1"
"1161213",NULL,"0","0","de","9","2","4","0","0","1.20513"
"1161295","5","0","0","de","0","2","5","4","2","1"
"1161358","3","3","1","de","7","2","5","3","0","1.23611"
"1161385","3","12","16","de","1","3","5","2","0","1"
"1161430","3","0","0","de","0","3","6","4","2","1.19444"
"1161680","4","9","1","de","0","3","6","2","1","1"
"1161754","0","7","1","at","0","3","5","1","0","1"
"1161857","3","0","0","de","0","3","2","2","0","1"
"1161966","4","0","7","de","2","3","5","1","2","1.08662"
"1161981","2","0","0","ch","0","1","4","4","0","1"
"1162058","3","20","1","de","0","3","5","1","0","1.20834"
"1162069","3","0","0","de","0","2","7","2","0","1.19956"
"116228",NULL,"0","0","de","3","1","4","4","1","1.03"
"1162307",NULL,"0","0","de","9","1","0","0","3","0"
"1162360","4","9","13","de","1","3","7","1","0","1"
"1162390",NULL,"0","0","de","1","3","7","0","0","1"
"1162407",NULL,"0","0","de","0","3","2","0","2","1"
"1162477",NULL,"0","0","non_dach","0","1","0","0","0","1"
"116251","0","18","10","de","2","2","5","3","3","1"
"1162529","4","0","8","de","10","3","7","4","0","1"
"1162560","0","0","15","de","3","3","0","0","0","1"
"1162610","4","20","9","de","2","3","6","2","0","1"
"1162615","0","0","21","de","0","1","4","4","0","1"
"1162635","0","2","14","de","9","1","0","0","0","1"
"1162644",NULL,"0","0","ch","0","2","4","3","0","1"
"1162766","0","0","15","de","13","1","0","0","0","1"
"1162783",NULL,"0","0","de","13","3","4","0","1","1"
"116283","4","0","0","non_dach","0","3","6","3","3","1"
"1162841","0","0","0","de","0","2","4","1","0","1"
"1162886","0","0","11","de","1","2","5","4","0","1"
"11629",NULL,"0","0","de","10","2","4","4","1","0"
"1163034","0","0","0","de","0","3","4","0","0","1"
"1163133",NULL,"0","0","de","8","3","7","0","0","1.46667"
"1163144","0","0","14","de","9","3","5","4","2","1"
"1163255","0","0","0","de","0","1","3","3","2","1"
"1163256","3","2","21","de","6","3","5","2","0","1.16667"
"116326","0","0","3","de","3","3","5","1","0","1"
"1163271","0","0","7","ch","0","3","6","2","0","1"
"1163314","0","0","12","ch","0","3","6","2","0","1"
"1163494","6","0","0","de","0","1","2","2","0","0"
"11635","4","6","18","de","2","3","5","2","0","0"
"1163530","0","0","22","ch","0","1","0","0","2","0"
"1163594","4","20","19","de","3","3","7","1","0","1"
"1163672","0","0","16","de","0","1","0","0","0","1"
"1163758",NULL,"0","0","de","2","3","4","0","2","0"
"116376","3","15","5","de","1","3","7","2","0","1.11112"
"1163802","0","0","8","de","0","1","0","0","0","1"
"1163822","5","0","0","ch","0","3","5","2","1","0"
"1163897","3","23","3","de","3","3","6","2","0","1.275"
"1163908","2","0","0","at","0","3","4","0","1","0"
"1163943",NULL,"0","0","de","2","1","0","0","0","1"
"1164003","0","0","21","de","1","2","5","2","0","1"
"1164025","0","9","18","de","10","3","5","2","2","0"
"1164038",NULL,"0","0","de","0",NULL,NULL,NULL,"0","0"
"1164099","0","0","0","de","0","2","5","0","0","1"
"1164223","6","0","0","de","0","3","3","1","0","1"
"1164244","3","11","1","de","10","2","4","2","2","1"
"1164259","3","0","0","de","0","3","7","7","1","1"
"1164306","3","0","0","de","0","2","6","6","0","1"
"1164308","2","20","1","de","9","2","4","1","1","1.19139"
"1164329",NULL,"0","0","de","5","3","4","1","0","1"
"1164378","4","11","21","de","2","3","7","2","0","1"
"1164413","3","0","21","de","9","3","7","6","0","1.02564"
"1164432","0","0","13","de","1","2","3","3","0","1.33333"
"1164500","4","0","0","non_dach","0","2","7","6","2","1"
"1164555","3","0","8","de","2","3","5","2","0","1.33335"
"1164585","3","18","10","de","2","2","5","1","3","1.0625"
"1164595","0","0","13","de","7","3","3","1","0","0"
"1164603",NULL,"0","0","de","9","2","2","0","1","1.09259"
"1164611","3","2","14","de","0","2","4","2","0","1.53787"
"1164670",NULL,"0","0","de","7","1","0","0","0","1"
"1164681","4","3","1","de","7","2","5","2","0","1"
"1164685","2","6","11","de","2","3","4","1","2","1"
"1164826",NULL,"0","0","de","3","2","4","0","2","1.31513"
"1164855",NULL,"0","0","de","1","3","4","1","1","1"
"1164881","2","0","0","de","0","1","4","2","2","1.13889"
"1164912","3","20","9","de","2","3","4","3","0","1.49286"
"1164931","3","0","0","non_dach","0","2","2","1","0","1.125"
"1164984","0","0","2","de","7","3","7","3","0","1.44"
"1165033","4","0","0","de","0","3","6","3","2","1"
"1165104","0","0","15","de","1","1","6","6","0","0"
"1165115","0","0","23","de","9","3","7","0","0","1.25"
"1165118","0","0","9","de","9","2","2","1","1","1"
"1165157","0","9","21","de","6","3","6","2","0","1"
"1165198","0","0","18","de","3","3","5","3","0","1"
"1165346","4","0","0","ch","0","3","7","2","2","1"
"1165469",NULL,"0","0","at","0","3","5","0","0","1"
"1165559","4","0","0","de","0","3","4","1","0","1"
"116563","0","0","19","de","1","2","4","2","2","1"
"1165756","2","0","0","de","0","3","7","3","2","1"
"1165855",NULL,"0","0","de","9","3","4","2","2","1"
"1165874",NULL,"0","0","de","10","2","7","0","0","1"
"1165917",NULL,"0","0","de","1","2","4","0","0","1"
"1166011","0","0","15","ch","0","1","0","0","0","1"
"1166015",NULL,"0","0","de","6","3","0","0","0","1.58333"
"1166068","2","0","15","de","1","2","4","1","0","1.05102"
"1166207","3","0","0","de","0","1","2","1","0","1.05"
"1166215","0","0","14","de","10","3","5","2","1","1"
"1166485","3","0","9","de","9","1","5","5","0","0"
"1166542","0","0","8","de","9","2","7","5","0","1"
"116670",NULL,"0","0","de","7","1","3","0","1","1"
"1166822","0","0","0","de","0","2","4","1","0","1.11111"
"1166937","0","0","1","de","6","3","6","1","2","1"
"1166974","4","3","5","de","9","3","7","2","0","1"
"1166994","0","0","0","non_dach","0","3","6","1","2","1.0625"
"1167048","0","0","22","de","3","2","4","2","3","1"
"1167057","3","0","0","de","0","3","4","0","1","1.13333"
"1167106",NULL,"0","0","de","3","1","3","0","0","1.20371"
"1167227","0","0","1","de","2","2","6","3","0","1"
"1167353","3","0","15","de","2","2","4","3","0","1"
"1167414","6","0","0","de","0","2","4","3","1","1"
"1167605",NULL,"0","0","at","0","3","6","0","1","1"
"1167626","0","0","13","de","10","1","0","0","2","1"
"1167686","4","14","22","ch","0","3","6","1","2","1"
"116771","0","0","0","de","0","2","4","2","0","1.8"
"1167790","2","0","0","de","0","3","3","1","2","1"
"116821","0","0","9","de","0","1","2","2","0","1"
"116847","4","0","0","ch","0","1","7","5","0","1.1111"
"1168622","0","0","20","de","6","3","5","3","2","1"
"116871","0","0","0","de","0","3","4","1","1","1"
"116872","0","0","10","de","9","3","4","1","2","1.08333"
"1168848","6","0","0","de","0","2","6","5","2","1"
"1168970","0","0","6","de","0","1","0","0","0","1"
"1169139",NULL,"0","0","de","1","3","5","0","0","1.04762"
"1169191","0","0","15","de","7","2","6","1","0","1"
"1169276",NULL,"0","0","de","6","3","4","0","2","1.11578"
"116939","0","0","22","de","0","3","4","3","2","1"
"1169469","3","0","0","de","0","3","6","2","0","0"
"1169632",NULL,"0","0","non_dach","0","3","6","0","0","0"
"1169854","3","0","9","de","1","3","6","4","0","1"
"1170032","3","3","21","de","1","3","7","1","0","1.07408"
"1170037","4","0","0","de","0","3","5","3","1","1"
"1170108",NULL,"0","0","de","7","2","4","1","1","1.56872"
"1170117","0","0","0","de","0","3","7","1","2","1"
"1170257","3","0","0","de","0","1","2","2","2","0"
"1170442","0","0","6","de","9","3","5","3","2","0"
"1170463","2","0","0","de","0","3","3","1","1","1"
"1170497","0","0","0","de","0","1","4","3","0","1"
"1170601",NULL,"0","0","de","1","2","3","0","0","1.04762"
"1170771","0","0","18","de","10","3","6","2","0","1"
"1170790","0","14","21","ch","0","3","5","2","0","1"
"1170844","0","0","15","de","3","2","4","1","2","1"
"1170898","4","1","22","at","0","3","5","1","0","0"
"117095","3","0","0","de","0","2","4","3","1","1.0788"
"1171163",NULL,"0","0","de","1","3","6","0","0","1"
"1171173","4","0","0","de","0","3","7","1","0","1.36805"
"1171307","0","0","0","de","0","2","7","5","0","1"
"1171425",NULL,"0","0","ch","0","2","2","0","0","1.0303"
"1171493","2","0","0","de","0","3","6","3","2","1.5"
"1171800","0","9","21","de","1","2","4","2","1","0"
"1171860","0","0","21","de","6","2","5","3","0","1"
"117199",NULL,"0","0","de","2","3","4","2","2","1.5"
"1172033","4","0","0","de","0","2","3","1","2","1"
"1172061","3","9","14","de","1","3","5","1","1","1"
"1172461",NULL,"0","0","de","3","2","4","2","0","0"
"1172638","3","0","0","de","0","2","7","0","0","0"
"1172660","0","0","18","de","7","1","0","0","0","0"
"1172671",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1"
"1172779","3","7","18","de","10","2","4","2","0","1.15"
"1172813","4","0","14","de","10","3","6","2","0","1"
"1172839","0","0","0","de","0","3","4","2","3","1"
"1172843","3","0","0","ch","0","2","3","2","2","1"
"1172844",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1"
"1172996",NULL,"0","0","de","7","2","5","0","0","1.0564"
"117301","0","0","15","de","0","1","2","2","0","0"
"1173020","0","0","9","de","5","3","4","2","2","1"
"117307",NULL,"0","0","de","1","2","4","1","0","1"
"1173088","0","2","14","de","1","3","4","1","3","1"
"1173124","6","0","0","de","0","1","4","4","1","1"
"1173317",NULL,"0","0","de","13","3","3","1","2","1"
"1173409","3","0","0","de","0","1","2","2","1","0"
"117348","6","0","0","de","0","3","7","2","1","1"
"1173483",NULL,"0","0","de","9","3","6","2","0","1"
"1173541",NULL,"0","0","de","7","1","0","0","0","1"
"1173545","4","0","0","de","0","3","7","3","3","1"
"117355","5","0","0","de","0","3","5","2","0","1.03704"
"1173585","0","0","0","de","0","3","3","2","2","1.20333"
"1173760","0","2","14","de","2","3","7","2","0","1"
"1173774",NULL,"0","0","de","9","3","4","0","1","1.11789"
"1173890","1","0","0","de","0","2","2","2","1","1"
"1173893","2","0","0","de","0","3","4","1","0","1.125"
"117395","3","0","21","at","0","3","5","4","1","1"
"1173968","0","0","19","de","10","1","0","0","0","1"
"1173981","5","0","18","de","0","1","0","0","0","0"
"1174038","0","0","2","non_dach","0","2","5","2","0","1"
"1174052","2","0","0","de","0","3","4","2","0","1.64598"
"117408","4","0","0","de","0","3","4","1","1","1"
"1174146","3","9","18","de","6","2","4","2","1","1.28571"
"117440","6","0","15","ch","0","2","5","4","0","0"
"1174549",NULL,"0","0","de","1","2","4","0","0","1"
"1174647","0","0","10","de","6","1","0","0","2","1"
"1174666",NULL,"0","0","de","1","3","4","2","2","0"
"1174695","6","0","0","de","0","3","0","0","0","0"
"1174721","3","3","8","de","7","3","7","1","0","1.27778"
"1174736","3","0","0","de","0","1","3","2","0","1.05263"
"1174783","5","0","0","de","0","1","5","2","2","1"
"1174829","5","0","0","de","0","3","7","2","3","1"
"1174889","5","3","22","de","7","3","6","2","0","1"
"1175011","6","0","0","de","0","3","7","5","0","1.19047"
"1175017","3","0","21","de","6","3","5","3","0","1"
"1175063","3","0","0","de","0","3","5","4","1","1"
"1175069","4","3","4","de","2","3","5","1","0","1.10256"
"1175095","3","0","0","de","0","2","7","2","0","1"
"1175121",NULL,"0","0","de","1","3","2","1","2","1"
"1175172","0","0","15","de","7","3","7","1","0","1"
"1175238","5","0","0","at","0","1","5","5","2","1"
"1175244",NULL,"0","0","de","1","2","3","0","1","1.15789"
"1175264","5","20","1","de","1","3","7","3","0","1.3125"
"1175379",NULL,"0","0","de","10","2","6","0","1","1.10417"
"1175408","3","0","0","de","0","2","4","4","2","1"
"1175418","0","0","15","de","10","2","7","0","0","1"
"1175549","0","0","0","de","0","3","5","4","0","1"
"1175566","0","2","14","de","3","3","0","0","0","1"
"1175606",NULL,"0","0","de","3","1","0","0","0","1"
"1175638","6","0","13","de","6","3","7","5","0","0"
"117574","2","0","0","de","0","3","5","1","2","1"
"117584","3","3","8","de","1","1","4","4","0","1"
"1175912","3","3","15","de","7","3","4","2","1","1"
"1175935","3","0","8","de","9","2","6","5","0","0"
"1176007","3","18","1","de","1","2","5","3","0","1.16667"
"1176087","0","0","15","de","6","1","0","0","0","1"
"1176159","2","0","0","de","0","3","4","1","1","1.1"
"11762",NULL,"0","0","de","1","1","4","1","0","1.11111"
"1176382","0","16","15","de","0","2","4","2","2","0"
"1176424","3","15","1","de","1","1","1","1","0","1.07273"
"117652","0","0","11","de","6","1","0","0","0","1"
"1176679","0","0","3","ch","0","1","0","0","0","1.00645"
"1176710","3","14","23","ch","0","3","5","2","0","1"
"1176753","2","0","0","de","0","1","3","1","3","1"
"1176776","3","0","14","de","1","1","5","5","2","1"
"1176826",NULL,"0","0","de","2","3","3","2","1","1"
"1176866","3","0","1","de","1","3","6","5","0","1"
"1177082","0","12","16","de","12","1","0","0","0","0"
"1177115","2","14","21","de","2","3","3","2","1","1"
"1177164","3","0","0","de","0","3","4","1","1","1"
"1177191","3","0","0","de","0","2","6","2","2","0"
"1177301","3","9","18","de","10","3","7","1","2","0"
"1177315","3","7","1","de","7","3","5","2","1","1"
"1177391","3","0","0","de","0","2","7","7","0","0"
"1177652",NULL,"0","0","de","1","2","0","0","2","1"
"1177665",NULL,"0","0","de","4","1","4","0","0","1"
"1177889","5","0","18","at","0","3","7","6","0","1"
"1177946","3","23","15","de","1","3","7","1","0","1"
"1177964","0","0","11","de","2","1","2","2","0","1.11112"
"1178007","0","0","10","de","13","2","4","2","2","1"
"1178096","0","0","11","de","7","1","2","2","2","1"
"1178201",NULL,"0","0","de","2","1","3","0","0","1"
"1178238","4","9","1","de","10","3","6","2","2","1"
"1178279","3","0","0","de","0","2","4","3","3","1"
"1178329","6","0","0","de","0","3","7","3","0","1"
"117833","2","0","0","de","0","2","4","1","0","0"
"1178499","0","0","0","de","0","2","7","2","2","1"
"1178545","0","0","9","de","9","3","4","0","0","0"
"1178554","4","7","10","de","2","3","5","1","2","1"
"1178612","0","0","0","de","0","3","5","2","2","1"
"1178671","0","0","2","de","7","1","0","0","0","1"
"1178808","3","18","9","de","9","2","6","2","0","1"
